{26/05/25 15:12:03:919}{E1_Impressora}{I} 		 Biblioteca carregada 01.12.06
{26/05/25 15:12:08:363}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:12:08:363}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:12:08:363}{E1_Impressora}{D} 		 31
{26/05/25 15:12:08:363}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:12:08:364}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:12:08:365}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:12:08:365}{E1_Impressora}{D} 		 1B 45 01
{26/05/25 15:12:08:365}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:12:08:365}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:12:08:366}{E1_Impressora}{D} 		 02
{26/05/25 15:12:08:366}{E1_Impressora}{D} 		 44 61 74 61 20 64 65 20 41 75 74 6F 72 69 7A 61 63 61 6F 3A 20 31 34 2F 30 35 2F 32 30 32 35 20 32 31 3A 31 37 3A 35 36 0A
{26/05/25 15:12:08:366}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:41
{26/05/25 15:12:08:366}{E1_Impressora}{I} 		 AvancaPapel. PARAMETROS:1
{26/05/25 15:12:08:366}{E1_Impressora}{D} 		 0A
{26/05/25 15:12:08:366}{E1_Impressora}{I} 		 AvancaPapel. RETORNO:0
{26/05/25 15:12:08:366}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , EMITIDA EM AMBIENTE DE HOMOLOGACAO - SEM VALOR FISCAL
, 1, 1, 0
{26/05/25 15:12:08:366}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:12:08:366}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:12:08:367}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:12:08:367}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:12:08:367}{E1_Impressora}{D} 		 31
{26/05/25 15:12:08:367}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:12:08:367}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:12:08:367}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:12:08:367}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:12:08:368}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:12:08:368}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:12:08:368}{E1_Impressora}{D} 		 02
{26/05/25 15:12:08:368}{E1_Impressora}{D} 		 45 4D 49 54 49 44 41 20 45 4D 20 41 4D 42 49 45 4E 54 45 20 44 45 20 48 4F 4D 4F 4C 4F 47 41 43 41 4F 20 2D 20 53 45 4D 20 56 41 4C 4F 52 20 46 49 53 43 41 4C 0A
{26/05/25 15:12:08:368}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:54
{26/05/25 15:12:08:368}{E1_Impressora}{I} 		 AvancaPapel. PARAMETROS:1
{26/05/25 15:12:08:368}{E1_Impressora}{D} 		 0A
{26/05/25 15:12:08:368}{E1_Impressora}{I} 		 AvancaPapel. RETORNO:0
{26/05/25 15:12:08:368}{E1_Impressora}{I} 		 DefinePosicao. PARAMETROS:1
{26/05/25 15:12:08:369}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:12:08:369}{E1_Impressora}{D} 		 01
{26/05/25 15:12:08:369}{E1_Impressora}{I} 		 DefinePosicao. RETORNO:0
{26/05/25 15:12:08:369}{E1_Impressora}{I} 		 ImpressaoQRCode. PARAMETROS:, http://homnfce.sefaz.am.gov.br/nfceweb/consultarNFCe.jsp?p=13250553113791000122651170140000251241523710|2|2|1|D62197113EAC94571E2F364F4C65426DDD1F6D74<lmodulo>4</lmodulo>, 4, 2
{26/05/25 15:12:08:369}{E1_Impressora}{D} 		 1D 6B 51 00 08 0E 01 AD 00 68 74 74 70 3A 2F 2F 68 6F 6D 6E 66 63 65 2E 73 65 66 61 7A 2E 61 6D 2E 67 6F 76 2E 62 72 2F 6E 66 63 65 77 65 62 2F 63 6F 6E 73 75 6C 74 61 72 4E 46 43 65 2E 6A 73 70 3F 70 3D 31 33 32 35 30 35 35 33 31 31 33 37 39 31 30 30 30 31 32 32 36 35 31 31 37 30 31 34 30 30 30 30 32 35 31 32 34 31 35 32 33 37 31 30 7C 32 7C 32 7C 31 7C 44 36 32 31 39 37 31 31 33 45 41 43 39 34 35 37 31 45 32 46 33 36 34 46 34 43 36 35 34 32 36 44 44 44 31 46 36 44 37 34 3C 6C 6D 6F 64 75 6C 6F 3E 34 3C 2F 6C 6D 6F 64 75 6C 6F 3E 0A
{26/05/25 15:12:08:369}{E1_Impressora}{I} 		 ImpressaoQRCode. RETORNO:0
{26/05/25 15:12:08:369}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , Obrigado! Volte Sempre!
, 1, 1, 0
{26/05/25 15:12:08:369}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:12:08:369}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:12:08:369}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:12:08:369}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:12:08:369}{E1_Impressora}{D} 		 31
{26/05/25 15:12:08:370}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:12:08:370}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:12:08:370}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:12:08:370}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:12:08:370}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:12:08:370}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:12:08:370}{E1_Impressora}{D} 		 02
{26/05/25 15:12:08:370}{E1_Impressora}{D} 		 4F 62 72 69 67 61 64 6F 21 20 56 6F 6C 74 65 20 53 65 6D 70 72 65 21 0A
{26/05/25 15:12:08:371}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:24
{26/05/25 15:12:08:371}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , Trib.Aprox R$: 0,00 Fed; R$: 0,00 Est; R$: 0,00 Mun.Fonte:IBPT
, 1, 1, 0
{26/05/25 15:12:08:371}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:12:08:371}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:12:08:371}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:12:08:371}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:12:08:371}{E1_Impressora}{D} 		 31
{26/05/25 15:12:08:371}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:12:08:371}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:12:08:371}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:12:08:371}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:12:08:372}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:12:08:372}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:12:08:372}{E1_Impressora}{D} 		 02
{26/05/25 15:12:08:372}{E1_Impressora}{D} 		 54 72 69 62 2E 41 70 72 6F 78 20 52 24 3A 20 30 2C 30 30 20 46 65 64 3B 20 52 24 3A 20 30 2C 30 30 20 45 73 74 3B 20 52 24 3A 20 30 2C 30 30 20 4D 75 6E 2E 46 6F 6E 74 65 3A 49 42 50 54 0A
{26/05/25 15:12:08:372}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:63
{26/05/25 15:12:08:372}{E1_Impressora}{I} 		 AvancaPapel. PARAMETROS:1
{26/05/25 15:12:08:372}{E1_Impressora}{D} 		 0A
{26/05/25 15:12:08:372}{E1_Impressora}{I} 		 AvancaPapel. RETORNO:0
{26/05/25 15:12:08:372}{E1_Impressora}{I} 		 Corte. PARAMETROS:5
{26/05/25 15:12:08:372}{E1_Impressora}{D} 		 0A
{26/05/25 15:12:08:373}{E1_Impressora}{D} 		 0A
{26/05/25 15:12:08:373}{E1_Impressora}{D} 		 0A
{26/05/25 15:12:08:373}{E1_Impressora}{D} 		 0A
{26/05/25 15:12:08:373}{E1_Impressora}{D} 		 0A
{26/05/25 15:12:08:373}{E1_Impressora}{D} 		 1D 56 01
{26/05/25 15:12:08:373}{E1_Impressora}{I} 		 Corte. RETORNO:0
{26/05/25 15:12:25:954}{E1_Impressora}{I} 		 StatusImpressora. PARAMETROS:5
{26/05/25 15:12:25:955}{E1_Impressora}{D} 		 10 04 01
{26/05/25 15:12:25:966}{E1_Impressora}{D} 		 10 04 02
{26/05/25 15:12:25:986}{E1_Impressora}{D} 		 10 04 04
{26/05/25 15:12:26:006}{E1_Impressora}{I} 		 StatusImpressora. RETORNO:14
{26/05/25 15:12:57:241}{E1_Impressora}{I} 		 StatusImpressora. PARAMETROS:5
{26/05/25 15:12:57:242}{E1_Impressora}{D} 		 10 04 01
{26/05/25 15:12:57:255}{E1_Impressora}{D} 		 10 04 02
{26/05/25 15:12:57:275}{E1_Impressora}{D} 		 10 04 04
{26/05/25 15:12:57:295}{E1_Impressora}{I} 		 StatusImpressora. RETORNO:12
{26/05/25 15:13:17:136}{E1_Impressora}{I} 		 StatusImpressora. PARAMETROS:5
{26/05/25 15:13:17:136}{E1_Impressora}{D} 		 10 04 01
{26/05/25 15:13:17:154}{E1_Impressora}{D} 		 10 04 02
{26/05/25 15:13:17:175}{E1_Impressora}{D} 		 10 04 04
{26/05/25 15:13:17:195}{E1_Impressora}{I} 		 StatusImpressora. RETORNO:12
{26/05/25 15:13:34:753}{E1_Impressora}{I} 		 StatusImpressora. PARAMETROS:5
{26/05/25 15:13:34:754}{E1_Impressora}{D} 		 10 04 01
{26/05/25 15:13:34:774}{E1_Impressora}{D} 		 10 04 02
{26/05/25 15:13:34:794}{E1_Impressora}{D} 		 10 04 04
{26/05/25 15:13:34:813}{E1_Impressora}{I} 		 StatusImpressora. RETORNO:0
{26/05/25 15:13:34:814}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , CNPJ: 53.113.791/0001-22 TOTVS S.A.
, 1, 9, 0
{26/05/25 15:13:34:814}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:814}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:814}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:814}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:814}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:815}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:815}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:816}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:816}{E1_Impressora}{D} 		 1B 45 01
{26/05/25 15:13:34:816}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:816}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:817}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:817}{E1_Impressora}{D} 		 43 4E 50 4A 3A 20 35 33 2E 31 31 33 2E 37 39 31 2F 30 30 30 31 2D 32 32 20 54 4F 54 56 53 20 53 2E 41 2E 0A
{26/05/25 15:13:34:817}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:36
{26/05/25 15:13:34:817}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , AV. BRAZ LEME,1000,SANTANA,SAO PAULO,AM
, 1, 1, 0
{26/05/25 15:13:34:817}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:817}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:817}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:817}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:817}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:817}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:817}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:818}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:818}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:13:34:818}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:818}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:818}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:818}{E1_Impressora}{D} 		 41 56 2E 20 42 52 41 5A 20 4C 45 4D 45 2C 31 30 30 30 2C 53 41 4E 54 41 4E 41 2C 53 41 4F 20 50 41 55 4C 4F 2C 41 4D 0A
{26/05/25 15:13:34:818}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:40
{26/05/25 15:13:34:818}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , DOCUMENTO AUXILIAR DA
, 1, 1, 0
{26/05/25 15:13:34:818}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:818}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:819}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:819}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:819}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:819}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:819}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:819}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:819}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:13:34:819}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:820}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:820}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:820}{E1_Impressora}{D} 		 44 4F 43 55 4D 45 4E 54 4F 20 41 55 58 49 4C 49 41 52 20 44 41 0A
{26/05/25 15:13:34:820}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:22
{26/05/25 15:13:34:820}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: ,   NOTA FISCAL DE CONSUMIDOR ELETRONICA  
, 1, 1, 0
{26/05/25 15:13:34:820}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:820}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:820}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:820}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:820}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:820}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:821}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:821}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:821}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:13:34:821}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:821}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:821}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:821}{E1_Impressora}{D} 		 20 20 4E 4F 54 41 20 46 49 53 43 41 4C 20 44 45 20 43 4F 4E 53 55 4D 49 44 4F 52 20 45 4C 45 54 52 4F 4E 49 43 41 20 20 0A
{26/05/25 15:13:34:821}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:41
{26/05/25 15:13:34:821}{E1_Impressora}{I} 		 AvancaPapel. PARAMETROS:1
{26/05/25 15:13:34:821}{E1_Impressora}{D} 		 0A
{26/05/25 15:13:34:821}{E1_Impressora}{I} 		 AvancaPapel. RETORNO:0
{26/05/25 15:13:34:822}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , Codigo          Desc. Qtd UN Vlr Unit. Vlr Total
, 1, 9, 0
{26/05/25 15:13:34:822}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:822}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:822}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:822}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:822}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:822}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:822}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:822}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:823}{E1_Impressora}{D} 		 1B 45 01
{26/05/25 15:13:34:824}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:824}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:825}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:825}{E1_Impressora}{D} 		 43 6F 64 69 67 6F 20 20 20 20 20 20 20 20 20 20 44 65 73 63 2E 20 51 74 64 20 55 4E 20 56 6C 72 20 55 6E 69 74 2E 20 56 6C 72 20 54 6F 74 61 6C 0A
{26/05/25 15:13:34:826}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:49
{26/05/25 15:13:34:826}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , 8               NOTA FISCAL EMITIDA EM AMBIENTE 
, 1, 1, 0
{26/05/25 15:13:34:826}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:826}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:826}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:827}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:827}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:827}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:828}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:828}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:828}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:13:34:828}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:828}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:829}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:829}{E1_Impressora}{D} 		 38 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 4E 4F 54 41 20 46 49 53 43 41 4C 20 45 4D 49 54 49 44 41 20 45 4D 20 41 4D 42 49 45 4E 54 45 20 0A
{26/05/25 15:13:34:829}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:49
{26/05/25 15:13:34:829}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , DE HOMOLOGACAO - SEM VALOR FISCAL               
, 1, 1, 0
{26/05/25 15:13:34:829}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:829}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:829}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:829}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:830}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:830}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:830}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:830}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:830}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:13:34:830}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:831}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:831}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:831}{E1_Impressora}{D} 		 44 45 20 48 4F 4D 4F 4C 4F 47 41 43 41 4F 20 2D 20 53 45 4D 20 56 41 4C 4F 52 20 46 49 53 43 41 4C 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 0A
{26/05/25 15:13:34:831}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:49
{26/05/25 15:13:34:831}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: ,                          1 UN   222,00     222,00
, 1, 1, 0
{26/05/25 15:13:34:831}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:831}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:831}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:831}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:831}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:832}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:832}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:832}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:832}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:13:34:832}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:832}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:832}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:833}{E1_Impressora}{D} 		 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 31 20 55 4E 20 20 20 32 32 32 2C 30 30 20 20 20 20 20 32 32 32 2C 30 30 0A
{26/05/25 15:13:34:833}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:50
{26/05/25 15:13:34:833}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , QTD. TOTAL DE ITENS                            1
, 1, 1, 0
{26/05/25 15:13:34:833}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:833}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:833}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:833}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:833}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:833}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:833}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:834}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:834}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:13:34:834}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:834}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:834}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:834}{E1_Impressora}{D} 		 51 54 44 2E 20 54 4F 54 41 4C 20 44 45 20 49 54 45 4E 53 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 31 0A
{26/05/25 15:13:34:834}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:49
{26/05/25 15:13:34:834}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , VALOR TOTAL R$                            222,00
, 1, 1, 0
{26/05/25 15:13:34:834}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:834}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:835}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:835}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:835}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:835}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:835}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:835}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:835}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:13:34:836}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:836}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:836}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:836}{E1_Impressora}{D} 		 56 41 4C 4F 52 20 54 4F 54 41 4C 20 52 24 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 32 32 32 2C 30 30 0A
{26/05/25 15:13:34:836}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:49
{26/05/25 15:13:34:836}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , FORMA PAGAMENTO                 VALOR A PAGAR R$
, 1, 1, 0
{26/05/25 15:13:34:836}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:836}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:836}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:836}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:837}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:837}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:837}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:837}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:837}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:13:34:837}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:837}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:838}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:838}{E1_Impressora}{D} 		 46 4F 52 4D 41 20 50 41 47 41 4D 45 4E 54 4F 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 56 41 4C 4F 52 20 41 20 50 41 47 41 52 20 52 24 0A
{26/05/25 15:13:34:838}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:49
{26/05/25 15:13:34:838}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , Dinheiro                                  222,00
, 1, 1, 0
{26/05/25 15:13:34:838}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:838}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:838}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:838}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:838}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:838}{E1_Impressora}{D} 		 1B 21 01
{26/05/25 15:13:34:838}{E1_Impressora}{D} 		 1B 2D 00
{26/05/25 15:13:34:839}{E1_Impressora}{D} 		 1D 42 00
{26/05/25 15:13:34:839}{E1_Impressora}{D} 		 1B 45 00
{26/05/25 15:13:34:839}{E1_Impressora}{D} 		 1D 21 00
{26/05/25 15:13:34:839}{E1_Impressora}{D} 		 1B 74
{26/05/25 15:13:34:839}{E1_Impressora}{D} 		 02
{26/05/25 15:13:34:839}{E1_Impressora}{D} 		 44 69 6E 68 65 69 72 6F 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 32 32 32 2C 30 30 0A
{26/05/25 15:13:34:839}{E1_Impressora}{I} 		 ImpressaoTexto. RETORNO:49
{26/05/25 15:13:34:840}{E1_Impressora}{I} 		 AvancaPapel. PARAMETROS:1
{26/05/25 15:13:34:840}{E1_Impressora}{D} 		 0A
{26/05/25 15:13:34:840}{E1_Impressora}{I} 		 AvancaPapel. RETORNO:0
{26/05/25 15:13:34:840}{E1_Impressora}{I} 		 ImpressaoTexto. PARAMETROS: , Consulte pela Chave de Acesso em
, 1, 9, 0
{26/05/25 15:13:34:840}{E1_Impressora}{I} 		 InicializaImpressora.
{26/05/25 15:13:34:840}{E1_Impressora}{D} 		 1B 40
{26/05/25 15:13:34:840}{E1_Impressora}{I} 		 InicializaImpressora. RETORNO:0
{26/05/25 15:13:34:840}{E1_Impressora}{D} 		 1B 61
{26/05/25 15:13:34:840}{E1_Impressora}{D} 		 31
{26/05/25 15:13:34:840}{E1_Impressora}{D} 		 1B 21 01
