0;CT1;CVD
1;CT1_FILIAL;CT1_CONTA;CT1_DESC01;CT1_DESC02;CT1_DESC03;CT1_DESC04;CT1_DESC05;CT1_CLASSE;CT1_NORMAL;CT1_RES;CT1_BLOQ;CT1_DTBLIN;CT1_DTBLFI;CT1_DC;CT1_NCUSTO;CT1_CC;CT1_CVD02;CT1_CVD03;CT1_CVD04;CT1_CVD05;CT1_CVC02;CT1_CVC03;CT1_CVC04;CT1_CVC05;CT1_CTASUP;CT1_HP;CT1_ACITEM;CT1_ACCUST;CT1_ACCLVL;CT1_DTEXIS;CT1_DTEXSF;CT1_CTAVM;CT1_CTARED;CT1_CTALP;CT1_CTAPON;CT1_BOOK;CT1_GRUPO;CT1_AGLSLD;CT1_RGNV1;CT1_RGNV2;CT1_RGNV3;CT1_CCOBRG;CT1_ITOBRG;CT1_CLOBRG;CT1_TRNSEF;CT1_AGLUT;CT1_LALUR;CT1_CTLALU;CT1_TPLALU;CT1_LALHIR;CT1_RATEIO;CT1_ESTOUR;CT1_CODIMP;CT1_AJ_INF;CT1_NATCTA;CT1_ACATIV;CT1_ATOBRG;CT1_ACET05;CT1_05OBRG;CT1_ACAT01;CT1_AT01OB;CT1_ACAT02;CT1_AT02OB;CT1_ACAT03;CT1_AT03OB;CT1_ACAT04;CT1_AT04OB;CT1_NTSPED;CT1_SPEDST
1;  ;1411000030          ;DEPRECIACION ACUMULADA ACTIVO FIJO POR R;                                        ;                                        ;                                        ;                                        ;2;1;0000000045;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;14110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.4.110.00030       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;1411000032          ;ACTIVO FIJO TOTALMENTE DEPRECIADO       ;                                        ;                                        ;                                        ;                                        ;2;1;0000000046;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;14110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.4.110.00032       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;1411000034          ;DEPRECIACION ACUMULADAD ACTIVO TOTALMENT;                                        ;                                        ;                                        ;                                        ;2;1;0000000047;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;14110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.4.110.00034       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;1411000036          ;SOFTWARE VARIOS                         ;                                        ;                                        ;                                        ;                                        ;2;1;0000000048;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;14110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.4.110.00036       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;1411000038          ;DEPRECIACION ACUMULADA SOFTWARE VARIOS  ;                                        ;                                        ;                                        ;                                        ;2;1;0000000049;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;14110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.4.110.00038       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;1411000040          ;ACTIVO FIJO DE OFICINA BARCELONA        ;                                        ;                                        ;                                        ;                                        ;2;1;0000000050;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;14110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.4.110.00040       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;1411000042          ;DEPRECIACION ACUMULADA EQUIPOS DE OFICIN;                                        ;                                        ;                                        ;                                        ;2;1;0000000051;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;14110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.4.110.00042       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;1411000048          ;MOBILIARIO OFICINA BARCELONA            ;                                        ;                                        ;                                        ;                                        ;2;1;0000000052;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;14110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.4.110.00048       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;1411000050          ;DEPRECIACION ACUMULADA MOBILIARIO OFICIN;                                        ;                                        ;                                        ;                                        ;2;1;0000000053;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;14110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.4.110.00050       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;16                  ;OTROS ACTIVOS                           ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;1                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.6                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;16110               ;DEPOSITOS EN GARANTIA                   ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;16                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.6.110             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;1611000002          ;DEPOSITOS EN GARANTIA VARIOS            ;                                        ;                                        ;                                        ;                                        ;2;1;0000000054;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;16110               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.6.110.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;16120               ;PLUSVALIA                               ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;16                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.6.120             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;1612000004          ;PLUSVALIA F.H.R.                        ;                                        ;                                        ;                                        ;                                        ;2;1;0000000055;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;16120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.6.120.00004       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;1612000008          ;PLUSVALIA J.R.B                         ;                                        ;                                        ;                                        ;                                        ;2;1;0000000056;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;16120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.6.120.00008       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;16140               ;LARGO PLAZO                             ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;16                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.6.140             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;18                  ;CARGOS DIFERIDOS                        ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;1                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.8                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;18110               ;OBRAS Y REMODELACIONES                  ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;18                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;1.8.110             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2                   ;PASIVO                                  ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;                    ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2                   ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;22                  ;PASIVO CIRCULANTE                       ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;2                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;22120               ;CREDITOS BANCARIOS                      ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;22                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.120             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2212000008          ;BANCO VENEZOLANO DE CREDITO PAGARE      ;                                        ;                                        ;                                        ;                                        ;2;1;0000000057;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;22120               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.120.00008       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;22130               ;CUENTAS POR PAGAR PROVEEDORES           ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;22                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.130             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2213000002          ;CUENTAS POR PAGAR PROVEEDORES           ;                                        ;                                        ;                                        ;                                        ;2;1;0000000058;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;22130               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.130.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2213000012          ;PROVISION CXP PROVEEDORES               ;                                        ;                                        ;                                        ;                                        ;2;1;0000000059;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;22130               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.130.00012       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;22140               ;ANTICIPOS DE CLIENTES                   ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;22                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.140             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;22150               ;IMPUESTOS NACIONALES POR PAGAR          ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;22                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.150             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2215000002          ;IVA DEBITO FISCAL VENTAS                ;                                        ;                                        ;                                        ;                                        ;2;1;0000000060;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;22150               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.150.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2215000004          ;IVA RETENIDO A PROVEEDORES              ;                                        ;                                        ;                                        ;                                        ;2;1;0000000061;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;22150               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.150.00004       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2215000006          ;ISLR RETENIDO A PROVEEDORES             ;                                        ;                                        ;                                        ;                                        ;2;1;0000000062;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;22150               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.150.00006       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;22160               ;CUENTAS POR PAGAR A SOCIOS              ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;5;             0;         ;1;1;1;1;1;1;1;1;22                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.160             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2216000002          ;GUSTAVO RAMIREZ POR  PAGAR              ;                                        ;                                        ;                                        ;                                        ;2;1;0000000063;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;22160               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.160.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2216000010          ;ALEJANDRO SOTO POR PAGAR                ;                                        ;                                        ;                                        ;                                        ;2;1;0000000064;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;22160               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.160.00010       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2216000014          ;INES MORENO POR PAGAR                   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000065;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;22160               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.160.00014       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2216000016          ;ARNOLDO MENDOZA POR PAGAR               ;                                        ;                                        ;                                        ;                                        ;2;1;0000000066;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;22160               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.160.00016       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;22170               ;CUENTAS POR PAGAR A SOCIOS              ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;22                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.170             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;22180               ;CUENTAS POR PAGAR SOCIOS PATRIMONIALES  ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;22                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.180             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;22190               ;GASTOS DE REPRESENTACION POR PAGAR A SOC;                                        ;                                        ;                                        ;                                        ;2;1;0000000067;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;22                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.190             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;22200               ;BONFICACIONES POR PAGAR                 ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;22                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.200             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2220000002          ;BONO DE PRODUCTIVIDAD EMPLEADOS         ;                                        ;                                        ;                                        ;                                        ;2;1;0000000068;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;22200               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.200.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;22210               ;OBLIGACIONES LABORALES POR PAGAR        ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;22                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.210             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2221000002          ;SEGURO SOCIAL RETENIDO A EMPLEADOS      ;                                        ;                                        ;                                        ;                                        ;2;1;0000000069;2;        ;        ;6;             0;         ;1;1;1;1;1;1;1;1;22210               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.210.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2221000004          ;SEGURO SOCIAL APORTE PATRONAL           ;                                        ;                                        ;                                        ;                                        ;2;1;0000000070;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;22210               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.210.00004       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2221000006          ; PARO FORZOSO RETENIDO A EMPLEADOS      ;                                        ;                                        ;                                        ;                                        ;2;1;0000000071;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;22210               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.210.00006       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2221000008          ;PARO FORZOSO APORTE PATRONAL            ;                                        ;                                        ;                                        ;                                        ;2;1;0000000072;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;22210               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.210.00008       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2221000010          ;POLITICA HABITACIONAL RETENIDO A EMPLEAD;                                        ;                                        ;                                        ;                                        ;2;1;0000000073;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;22210               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.210.00010       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2221000012          ;POLITICA HABITACIONAL APORTE PATRONAL   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000074;2;        ;        ;7;             0;         ;1;1;1;1;1;1;1;1;22210               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.210.00012       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2221000014          ;INCE RETENIDO A EMPLEADOS               ;                                        ;                                        ;                                        ;                                        ;2;1;0000000075;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;22210               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.210.00014       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2221000015          ;INCES APORTE PATRONAL                   ;                                        ;                                        ;                                        ;                                        ;2;1;0000000076;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;22210               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.210.00015       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2221000016          ;FIDEICOMISO                             ;                                        ;                                        ;                                        ;                                        ;2;1;0000000077;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;22210               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.210.00016       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2221000018          ;UTILIDADES EMPLEADOS                    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000078;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;22210               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.210.00018       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2221000020          ;VACACIONES EMPLEADOS                    ;                                        ;                                        ;                                        ;                                        ;2;1;0000000079;2;        ;        ;4;             0;         ;1;1;1;1;1;1;1;1;22210               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.210.00020       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2221000024          ; INDENNIZACIONES LABORALES              ;                                        ;                                        ;                                        ;                                        ;2;1;0000000080;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;22210               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.210.00024       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;22220               ;OTRAS CONTRIBUCIONES POR PAGAR          ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;8;             0;         ;1;1;1;1;1;1;1;1;22                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.220             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;2222000002          ;DIVIDENDO VOLUNTARIO PARA LA COMUNIDAD  ;                                        ;                                        ;                                        ;                                        ;2;1;0000000081;2;        ;        ;1;             0;         ;1;1;1;1;1;1;1;1;22220               ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;2.2.220.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;3                   ;PATRIMONIO                              ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;3;             0;         ;1;1;1;1;1;1;1;1;                    ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3                   ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;32                  ;CAPITAL                                 ;                                        ;                                        ;                                        ;                                        ;1;1;          ;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;3                   ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3.2                 ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;32110               ;CAPITAL SOCIAL                          ;                                        ;                                        ;                                        ;                                        ;2;1;0000000082;2;        ;        ;9;             0;         ;1;1;1;1;1;1;1;1;32                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3.2.110             ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;3211000002          ;GUSTAVO RAMIREZ                         ;                                        ;                                        ;                                        ;                                        ;2;1;0000000083;2;        ;        ;2;             0;         ;1;1;1;1;1;1;1;1;32                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3.2.110.00002       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
1;  ;3211000006          ;PEDRO PEREZ                             ;                                        ;                                        ;                                        ;                                        ;2;1;0000000084;2;        ;        ;0;             0;         ;1;1;1;1;1;1;1;1;32                  ;   ;1;1;1;19800101;        ;                    ;                    ;                    ;                    ;                    ;        ;2;            ;            ;            ;2;2;2;                    ; ;0;3.2.110.00006       ;  ;2;      ; ;                    ; ;  ;2;2;2;2; ; ; ; ; ; ; ; ;  ; 
