B91_DESCRI~B91_CAMPO~B91_CONDIC~B91_SEQUEN~B91_NOMXMO~B91_EDITAR~B91_OBRIGA~B91_TAMANH~B91_TIPO~B91_GRUPO~B91_VALID~B91_INIPAD~B91_F3~B91_CBOX~B91_KEYPRE~B91_KEYDOW~B91_CHANGE~B91_ACTION~B91_GATILH~B91_CHVGAT~B91_VISUAL~B91_DADSRV~B91_VARREL~B91_ORDEM
Código~B9Y_CODIGO~~0001~cB9Y_CODIGO~TRUE~TRUE~6,00~S~001~~~~~~~~~~~FALSE~GETSXENUM("B9Y", "B9Y_CODIGO")~~ 
Cd Operadora~B9Y_CODINT~~0001~cB9Y_CODINT~FALSE~FALSE~4,00~C~001~~~~~~~~~~~FALSE~PLSINTPAD()~~ 
Principal~BAX_ESPPRI~~0004~cBAX_ESPPRI~TRUE~FALSE~1,00~G~003~~~~1=Sim;0=Nao~~~~~~~TRUE~~~ 
Filial~BAX_FILIAL~~0004~cBAX_FILIAL~TRUE~FALSE~2,00~C~003~~~~~~~~~~~FALSE~~~ 
Código~B9Y_CODIGO~~0005~cB9Y_CODIGO~TRUE~TRUE~6,00~S~001~~~~~~~~~~~FALSE~~~ 
Cd Operadora~B9Y_CODINT~~0005~cB9Y_CODINT~FALSE~FALSE~4,00~C~001~~~~~~~~~~~FALSE~PLSINTPAD()~~ 
Captação~B9Y_FCAPTA~~0005~cB9Y_FCAPTA~FALSE~FALSE~1,00~G~001~~~~1=Prestador Portal;2=Indicacao CallCenter;3=Indicação Portal; 4=Operadora~~~~~~~FALSE~'3'~~ 
Filial~B9Y_FILIAL~~0005~cB9Y_FILIAL~FALSE~FALSE~2,00~C~001~~~~~~~~~~~FALSE~~~ 
Nome~B9Y_NOME~~0005~cB9Y_NOME~TRUE~TRUE~50,00~C~001~~~~~~~~~~~TRUE~~~001
E-mail~B9Y_EMAIL~~0005~cB9Y_EMAIL~TRUE~TRUE~50,00~C~001~validaCmp(this,'email','email invalido');~~~~~~~~~~TRUE~~~002
Num Protocol~B9Y_NROPRO~~0005~cB9Y_NROPRO~FALSE~FALSE~12,00~C~001~~~~~~~~~~~FALSE~PLGEPROB9Y(B9Y->B9Y_CODIGO)~~ 
Status~B9Y_STCRED~~0005~cB9Y_STCRED~FALSE~FALSE~1,00~G~001~~~~1=Pendente com a Operadora;2=Pendente com o Prestador;3=Credenciado;4=Indeferido~~~~~~~FALSE~'1'~~ 
Telefone~B9Y_TEL~~0005~cB9Y_TEL~TRUE~TRUE~11,00~C~001~~~~~~~~~~~TRUE~~~003
Tipo Atend.~B9Y_TIPOAT~~0005~cB9Y_TIPOAT~TRUE~TRUE~1,00~G~001~~~~1=Saude Ocupacional;2=Assistencial;3=Ambos~~~~~~~TRUE~~~004
Dt Inserção~B9Y_DATAIN~~0005~dB9Y_DATAIN~FALSE~FALSE~8,00~D~001~~~~~~~~~~~FALSE~Date()~~ 
Observação~B9Y_OBS~~0005~mB9Y_OBS~TRUE~FALSE~10,00~M~001~~~~~~~~~~~TRUE~~~005
Logradouro~B9V_CODLOG~~0005~cB9V_CODLOG~TRUE~TRUE~3,00~P~002~~~~#PLSCBOXGEN('B18','B18_CODIGO|B18_DESCRI')~~~~~~~TRUE~~~006
Endereço~B9V_ENDER~~0005~cB9V_END~TRUE~TRUE~50,00~C~002~~~~~~~~~~~TRUE~~~007
Nº~B9V_NUMERO~~0005~cB9V_NUMERO~TRUE~TRUE~6,00~C~002~~~~~~~~~~~TRUE~~~008
Complemento~B9V_COMEND~~0005~cB9V_COMEND~TRUE~FALSE~30,00~C~002~~~~~~~~~~~TRUE~~~009
Bairro~B9V_BAIRRO~~0005~cB9V_BAIRRO~TRUE~TRUE~30,00~C~002~~~~~~~~~~~TRUE~~~010
CEP~B9V_CEP~~0005~cB9V_CEP~TRUE~TRUE~8,00~C~002~~~~~~~~~~~TRUE~~~011
Cidade~B9V_CODCID~~0005~cB9V_CODCID~TRUE~TRUE~7,00~P~002~~~~~~~~~~~TRUE~~~012
UF~B9V_EST~~0005~cB9V_CODUF~TRUE~TRUE~2,00~P~002~~~~#PLSCBOXGEN('SX5','X5_CHAVE|X5_CHAVE','X5_TABELA="12"')~~~carregaCid(cB9V_CODUF.id,cB9V_CODCID.id)~~~~TRUE~~~013
Operadora~B9V_CODINT~~0005~cB9V_CODINT~FALSE~FALSE~4,00~C~002~~~~~~~~~~~FALSE~PLSINTPAD()~~014
Código~B9V_CODPRO~~0005~cB9V_CODPRO~TRUE~FALSE~6,00~C~002~~~~~~~~~~~FALSE~B9Y->B9Y_CODIGO~~015
Sequencial~B9V_CODSEQ~~0005~cB9V_CODSEQ~FALSE~FALSE~3,00~S~002~~~~~~~~~~~TRUE~~~016
Filial~B9V_FILIAL~~0005~cB9V_FILIAL~TRUE~FALSE~2,00~C~002~~~~~~~~~~~FALSE~~~017
Tipo Estabelecimento~B9V_TIPEST~~0005~cB9V_TIPEST~TRUE~TRUE~3,00~P~002~~~~#PLSCBOXGEN('B1Z','B1Z_CODEST|B1Z_DESEST')~~~~~~~TRUE~~~018
Especialidade~B9Q_CODESP~~0005~cB9Q_CODESP~TRUE~TRUE~3,00~P~003~~~~#PLSCBOXGEN('BAQ','BAQ_CODESP|BAQ_DESCRI')~~~~~~~TRUE~~~019
Cd Operadora~B9Q_CODINT~~0005~cB9Q_CODINT~FALSE~FALSE~4,00~C~003~~~~~~~~~~~FALSE~PLSINTPAD()~~020
Cód Local.~B9Q_CODLOC~~0005~cB9Q_CODLOC~TRUE~TRUE~3,00~G~003~~~~~~~~~~~TRUE~~cB9V_CODSEQ|cB9V_END~021
Código~B9Q_CODPRO~~0005~cB9Q_CODPRO~TRUE~FALSE~6,00~C~003~~~~~~~~~~~FALSE~ B9Y->B9Y_CODIGO~~022
Sequencial~B9Q_CODSEQ~~0005~cB9Q_CODSEQ~FALSE~FALSE~3,00~S~003~~~~~~~~~~~TRUE~~~023
Filial~B9Q_FILIAL~~0005~cB9Q_FILIAL~TRUE~FALSE~2,00~C~003~~~~~~~~~~~FALSE~~~024
Status espec~B9Q_STCRED~~0005~cB9Q_STCRED~FALSE~FALSE~1,00~C~003~~~~~~~~~~~FALSE~'1'~~025
Operadora~B7K_CODINT~~0007~cB7K_CODINT~FALSE~FALSE~4~C~001~~~~~~~~~~~FALSE~~~02;;;;;;;;;;
Codigo RDA~B7K_CODRDA~~0007~cB7K_CODRDA~FALSE~FALSE~6~C~001~~~~~~~~~~~FALSE~~~03;;;;;;;;;;
Nome RDA~B7K_DESRDA~~0007~cB7K_DESRDA~FALSE~FALSE~50~C~001~~~~~~~~~~~FALSE~~~04;;;;;;;;;;
Cod Visita~B7K_CODVIS~~0007~cB7K_CODVIS~TRUE~FALSE~6~S~001~~~~~~~~~~~FALSE~~~05;;;;;;;;;;
Local Visita~B7K_LOCVIS~~0007~cB7K_LOCVIS~TRUE~FALSE~5~C~001~~~~~~~~~~~FALSE~~~06;;;;;;;;;;
MOTIVO~B7K_MOTVIS~~0007~cB7K_MOTVIS~TRUE~TRUE~3~P~001~~~~#PLSCBOXGEN('B9L','B9L_CODVIS|B9L_DESVIS')~~~~~~~TRUE~~~07;;;;;;;;;;
Motivo Visit~B7K_DESMOT~~0007~cB7K_DESMOT~FALSE~FALSE~50~C~001~~~~~~~~~~~FALSE~~~08;;;;;;;;;;
DT Solicitac~B7K_DATSOL~~0007~dB7K_DATSOL~TRUE~FALSE~8~D~001~~~~~~~~~~~FALSE~~~09;;;;;;;;;;
Tipo Visita~B7K_TIPO~~0007~cB7K_TIPO~TRUE~TRUE~1~G~001~~~~1=Na Operadora;2= No Prestador~~~~~~~TRUE~~~10;;;;;;;;;
DT Sugerida~B7K_DATSUG~~0007~dB7K_DATSUG~TRUE~FALSE~10~D~001~validaCmp(this, 'data','Data invalido')~~~~return TxtBoxFormat(this, event,'99/99/99');~~~~~~TRUE~~~11;;;;;;;;;
DT Agendada~B7K_DATAGE~~0007~dB7K_DATAGE~TRUE~FALSE~8~D~001~~~~~~~~~~~FALSE~~~12;;;;;;;;;;
HR Solicita~B7K_HORSOL~~0007~cB7K_HORSOL~TRUE~FALSE~5~C~001~~~~~~~~~~~FALSE~~~13;;;;;;;;;;
HR Sugerido~B7K_HORSUG~~0007~cB7K_HORSUG~TRUE~FALSE~5~C~001~validaCmp(this, 'hora','Horario invalido');~~~~return TxtBoxFormat(this, event,'99:99');~~~~~~TRUE~~~14;;;;;;;;
HR Agendado~B7K_HORAGE~~0007~cB7K_HORAGE~TRUE~FALSE~5~C~001~~~~~~~~~~~FALSE~~~15;;;;;;;;;;
"Contato	~B7K_CNTSOL~~0007~cB7K_CNTSOL~TRUE~FALSE~40~C~001~~~~~~~~~~~FALSE~~~16";;;;;;;;;;
"Tel Solicita~B7K_TELSOL~~0007~cB7K_TELSOL~TRUE~FALSE~11~C~001~~~~~~~~~~~FALSE~~~17			";;;;;;;;;;
Email~B7K_MAILSL~~0007~cB7K_MAILSL~TRUE~FALSE~40~C~001~~~~~~~~~~~FALSE~~~18;;;;;;;;;;
Contato Oper~B7K_CNTOPE~~0007~cB7K_CNTOPE~TRUE~FALSE~40~C~001~~~~~~~~~~~FALSE~~~19;;;;;;;;;;
Tel Operador~B7K_TELOPE~~0007~cB7K_TELOPE~TRUE~FALSE~11~C~001~~~~~~~~~~~FALSE~~~20;;;;;;;;;;
Email Operad~B7K_MAILOP~~0007~cB7K_MAILOP~TRUE~FALSE~40~C~001~~~~~~~~~~~FALSE~~~21;;;;;;;;;;
Observação~B7K_OBSERV~~0007~mB7K_OBSERV~TRUE~FALSE~10~M~001~~~~~~~~~~~TRUE~~~22;;;;;;;;;;
Confirma?~B7K_DEFERE~~0007~cB7K_DEFERE~TRUE~FALSE~1~G~001~~~~1=Nao;2=Sim~~~~~~~FALSE~~~23;;;;;;;;;
Filial~B2N_FILIAL~~0008~cB2N_FILIAL~TRUE~FALSE~8~C~001~~~~~~~~~~~FALSE~~~01
Status Item~B2N_STATUS~~0008~cB2N_STATUS~FALSE~FALSE~1~C~001~~~~~~~~~~~FALSE~~~02
Protocolo~B2N_PROTOC~~0008~cB2N_PROTOC~TRUE~FALSE~6~O~001~~~~~~~~~~~FALSE~~~03
Controle~B2N_FLGCTR~~0008~lB2N_FLGCTR~FALSE~FALSE~1~~001~~~~~~~~~~~FALSE~~~04
Nome~B2N_NOMUSR~~0008~cB2N_NOMUSR~TRUE~TRUE~70~C~001~validaCmp(this,'nome','');~~~~~~~~~~TRUE~~~01
Tp. Usuario~B2N_TIPUSU~~0008~cB2N_TIPUSU~TRUE~FALSE~1~C~001~~~~~~~~~~~FALSE~~~06
Data Nasc.~B2N_DATNAS~~0008~dB2N_DATNAS~TRUE~TRUE~10~D~001~validaCmp(this, 'data','Data Inválida')~~~~return TxtBoxFormat(this, event,'99/99/9999');~~~~~~TRUE~~~02
Grau Parent.~B2N_GRAUPA~~0008~cB2N_GRAUPA~TRUE~TRUE~2~G~001~~~~#PLSCBOXGEN('BRP','BRP_CODIGO|BRP_DESCRI')~~~CodTitConfig();~~~~TRUE~~~08
Desc. Grau P~B2N_DESGRA~~0008~cB2N_DESGRA~FALSE~FALSE~30~C~001~~~~~~~~~~~FALSE~~~09
Estado Civil~B2N_ESTCIV~~0008~cB2N_ESTCIV~TRUE~FALSE~1~G~001~~~~#PLSCBOXGEN('SX5','X5_CHAVE|X5_DESCRI','X5_TABELA="33"')~~~~~~~TRUE~~~10
Sexo~B2N_SEXO~~0008~cB2N_SEXO~TRUE~TRUE~1~G~001~~~~1=Masculino;2=Feminino~~~~~~~TRUE~~~03
CPF~B2N_CPFUSR~~0008~cB2N_CPFUSR~TRUE~FALSE~14~C~001~validaCmp(this, 'cpf','CPF Invalido')&&ValidCpfB2n();~<%=Iif(HttpSession->USR_INFO[1]:OWSUSERLOGPLS:nTpPortal = 2 .AND. LEN(HTTPSession->xDataAux) < 12, HTTPSession->xDataAux, "")%>~~~~~CarregaDadBen("cB2N_CPFUSR")~~~~TRUE~~~04
RG~B2N_DRGUSR~~0008~cB2N_DRGUSR~TRUE~TRUE~11~C~001~~~~~~~~~~~TRUE~~~05
ORGÃO EMISSOR~B2N_ORGEM~~0008~cB2N_ORGEM~TRUE~TRUE~10~C~001~~~~~~~~~~~TRUE~~~06
ESTADO EMISSOR~B2N_RGEST~~0008~cB2N_RGEST~TRUE~TRUE~2~G~001~~~~#PLSCBOXGEN('SX5','X5_CHAVE|X5_CHAVE','X5_TABELA="12"')~~~~~~~TRUE~~~07
CARTÃO NAC. DE SAÚDE~B2N_NRCRNA~~0008~cB2N_NRCRNA~TRUE~FALSE~15~C~001~~~~~~~~~~~TRUE~~~08
CEP~B2N_CEPUSR~~0008~cB2N_CEPUSR~TRUE~TRUE~8~C~001~~~~~~~carregaEndCep("cB2N_CEPUSR", "cB2N_ENDERE", "cB2N_BAIRRO", "cB2N_CODMUN", "cB2N_MUNICI", "cB2N_ESTADO")~~~~TRUE~~~18
Endereco~B2N_ENDERE~~0008~cB2N_ENDERE~TRUE~FALSE~40~C~001~~~~~~~~~~~TRUE~~~21
Numero~B2N_NR_END~~0008~cB2N_NR_END~TRUE~FALSE~6~C~001~~~~~~~~~~~TRUE~~~24
Complemento~B2N_COMEND~~0008~cB2N_COMEND~TRUE~FALSE~20~C~001~~~~~~~~~~~TRUE~~~23
Bairro~B2N_BAIRRO~~0008~cB2N_BAIRRO~TRUE~FALSE~20~C~001~~~~~~~~~~~TRUE~~~22
UNIVERSITÁRIO ?~B2N_UNIVER~~0008~cB2N_UNIVER~TRUE~FALSE~1~G~001~~~~0=Nao;1=Sim~~~~~~~TRUE~~~09
MUNICIPIO~B2N_CODMUN~~0008~cB2N_CODMUN~TRUE~FALSE~7~G~001~~~~~~~~~~~TRUE~~~20
E-mail~B2N_EMAIL~~0008~cB2N_EMAIL~TRUE~FALSE~60~C~001~validaCmp(this,'email','Email Inválido');~~~~~~~~~~TRUE~~~17
INVALIDEZ ?~B2N_INVALI~~0008~cB2N_INVALI~TRUE~FALSE~1~G~001~~~~1=Sim;0=Nao~~~~~~~TRUE~~~11
Municipio~B2N_MUNICI~~0008~cB2N_MUNICI~FALSE~FALSE~30~C~001~~~~~~~~~~~FALSE~~~26
Data Obito~B2N_DATOBI~~0008~dB2N_DATOBI~TRUE~FALSE~8~D~001~~~~~~~~~~~FALSE~~~27
Estado~B2N_ESTADO~~0008~cB2N_ESTADO~TRUE~FALSE~2~G~001~~~~#PLSCBOXGEN('SX5','X5_CHAVE|X5_CHAVE','X5_TABELA="12"')~~~carregaCid("cB2N_ESTADO", "cB2N_CODMUN")~~~~TRUE~~~19
DDD~B2N_DDD~~0008~cB2N_DDD~TRUE~FALSE~3~C~001~~~~~~~~~~~TRUE~~~25
Telefone~B2N_TELEFO~~0008~cB2N_TELEFO~TRUE~FALSE~15~C~001~~~~~~~~~~~TRUE~~~26
NOME DA MÃE~B2N_MAE~~0008~cB2N_MAE~TRUE~TRUE~120~C~001~~~~~~~~~~~TRUE~~~13
Nome do Pai~B2N_PAI~~0008~cB2N_PAI~TRUE~FALSE~30~C~001~~~~~~~~~~~TRUE~~~12
MEIO DE COMUNICAÇÃO~B2N_COMUNI~~0008~cB2N_COMUNI~TRUE~FALSE~1~G~001~~~~0=E-mail;1=SMS;2=Ambos~~~~~~~TRUE~~~33
Cód. Banco~B2N_BANCO~~0008~cB2N_BANCO~TRUE~FALSE~3~G~001~~~~#PLSCBOXGEN('SA6','A6_COD|A6_NOME')~~~~~~~TRUE~~~14
Agência~B2N_AGENC~~0008~cB2N_AGENC~TRUE~FALSE~5~C~001~~~~~~~~~~~TRUE~~~15
Nro. Conta~B2N_CONTA~~0008~cB2N_CONTA~TRUE~FALSE~10~C~001~~~~~~~~~~~TRUE~~~16
Data Adoção~B2N_DATADT~~0008~dB2N_DATADT~TRUE~FALSE~8~D~001~~~~~~~~~~~TRUE~~~10
Sequencial~B2N_CODSEQ~~0008~cB2N_CODSEQ~FALSE~FALSE~6~S~001~~~~~~~~~~~FALSE~GETSXENUM("B2N","B2N_CODSEQ")~~1
10 Anos Plan~BA1_10ANOS~~0009~cBA1_10ANOS~TRUE~FALSE~1~G~001~~~~0=Nao;1=Sim~~~~~~~FALSE~~~40
Altura(cm.)~BA1_ALTURA~~0009~cBA1_ALTURA~FALSE~FALSE~7~C~001~~~~~~~~~~~FALSE~~~89
Ano Liqui.~BA1_ANOLIQ~~0009~cBA1_ANOLIQ~TRUE~FALSE~4~C~001~~~~~~~~~~~FALSE~~~I0
Ano/Mês Ini~BA1_ANOMES~~0009~cBA1_ANOMES~FALSE~FALSE~6~C~001~~~~~~~~~~~FALSE~~~99
Arq. Imp EDI~BA1_ARQEDI~~0009~cBA1_ARQEDI~FALSE~FALSE~20~C~001~~~~~~~~~~~FALSE~~~D6
Atualiza SIB~BA1_ATUSIB~~0009~cBA1_ATUSIB~TRUE~FALSE~1~G~001~~~~1=Sim;0=Nao~~~~~~~FALSE~~~B7
Bairro~BA1_BAIRRO~~0009~cBA1_BAIRRO~TRUE~FALSE~20~C~001~~~~~~~~~~~TRUE~~~16
Bloq.Fatur.?~BA1_BLOFAT~~0009~cBA1_BLOFAT~TRUE~FALSE~1~G~001~~~~1=Sim;0=Nao~~~~~~~FALSE~~~F3
Cob.1a.Mens?~BA1_CB1AMS~~0009~cBA1_CB1AMS~TRUE~FALSE~1~G~001~~~~1=Sim;0=Nao~~~~~~~FALSE~~~68
Cobrada Taxa~BA1_CBTXAD~~0009~cBA1_CBTXAD~FALSE~FALSE~1~G~001~~~~1=Sim;0=Nao~~~~~~~FALSE~~~92
Exp/Emi Id.~BA1_CDIDEN~~0009~cBA1_CDIDEN~FALSE~FALSE~12~C~001~~~~~~~~~~~FALSE~~~A4
Cd.Mun.Nasc.~BA1_CDMNAS~~0009~cBA1_CDMNAS~FALSE~FALSE~7~C~001~~~~~~~~~~~FALSE~~~19
Cód Origem~BA1_CDORIG~~0009~cBA1_CDORIG~TRUE~FALSE~16~C~001~~~~~~~~~~~FALSE~~~D3
CEP~BA1_CEPUSR~~0009~cBA1_CEPUSR~TRUE~TRUE~8~C~001~~~~~~~carregaEndCep("cBA1_CEPUSR", "cBA1_ENDERE", "cBA1_BAIRRO", "cBA1_CODMUN", "cBA1_MUNICI", "cBA1_ESTADO")~~~~TRUE~~~12
Cobrança Ini~BA1_COBINI~~0009~cBA1_COBINI~FALSE~FALSE~12~C~001~~~~~~~~~~~FALSE~~~98
Cb.Neste Niv~BA1_COBNIV~~0009~cBA1_COBNIV~TRUE~FALSE~1~G~001~~~~1=Sim;0=Nao~~~~~~~FALSE~~~G0
Cobra Ret ?~BA1_COBRET~~0009~cBA1_COBRET~TRUE~FALSE~1~G~001~~~~0=Nao;1=Sim~~~~~~~FALSE~~~65
Acess Portal~BA1_CODACE~~0009~cBA1_CODACE~TRUE~FALSE~6~C~001~~~~~~~~~~~FALSE~~~H1
Cod. CCO~BA1_CODCCO~~0009~cBA1_CODCCO~TRUE~FALSE~12~C~001~~~~~~~~~~~FALSE~~~H4
Cód. Cliente~BA1_CODCLI~~0009~cBA1_CODCLI~TRUE~FALSE~6~C~001~~~~~~~~~~~FALSE~~~G1
Cod. Depend~BA1_CODDEP~~0009~cBA1_CODDEP~TRUE~FALSE~2~C~001~~~~~~~~~~~FALSE~~~H6
Cód. Empresa~BA1_CODEMP~~0009~cBA1_CODEMP~FALSE~FALSE~4~C~001~~~~~~~~~~~FALSE~~~02
Código Erro~BA1_CODERR~~0009~cBA1_CODERR~TRUE~FALSE~4~C~001~~~~~~~~~~~FALSE~~~E6
Fornecedor~BA1_CODFOR~~0009~cBA1_CODFOR~TRUE~FALSE~6~C~001~~~~~~~~~~~FALSE~~~G5
Cód. Funcao~BA1_CODFUN~~0009~cBA1_CODFUN~FALSE~FALSE~4~C~001~~~~~~~~~~~FALSE~~~83
Operadora~BA1_CODINT~~0009~cBA1_CODINT~FALSE~FALSE~4~C~001~~~~~~~~~~~FALSE~~~99
Cd Município~BA1_CODMUN~~0009~cBA1_CODMUN~TRUE~FALSE~7~G~001~~~~#PLSCBOXGEN('BID','BID_CODMUN|BID_DESCRI')~~~~~~~TRUE~~~14
Cód.Plano~BA1_CODPLA~~0009~cBA1_CODPLA~TRUE~FALSE~4~C~001~~~~~~~~~~~FALSE~~~37
Cd Profissão~BA1_CODPRF~~0009~cBA1_CODPRF~TRUE~FALSE~5~C~001~~~~~~~~~~~TRUE~~~53
Produto ERP~BA1_CODSB1~~0009~cBA1_CODSB1~TRUE~FALSE~15~C~001~~~~~~~~~~~FALSE~~~I4
Cód. Setor~BA1_CODSET~~0009~cBA1_CODSET~FALSE~FALSE~3~C~001~~~~~~~~~~~FALSE~~~86
Tipo Saida~BA1_CODTES~~0009~cBA1_CODTES~TRUE~FALSE~3~C~001~~~~~~~~~~~FALSE~~~I3
Cód Vend 2~BA1_CODVE2~~0009~cBA1_CODVE2~TRUE~FALSE~6~C~001~~~~~~~~~~~FALSE~~~C7
Cód.Vendedor~BA1_CODVEN~~0009~cBA1_CODVEN~TRUE~FALSE~6~C~001~~~~~~~~~~~FALSE~~~C5
Complemento~BA1_COMEND~~0009~cBA1_COMEND~TRUE~FALSE~20~C~001~~~~~~~~~~~FALSE~~~17
Contr. Empr.~BA1_CONEMP~~0009~cBA1_CONEMP~FALSE~FALSE~12~C~001~~~~~~~~~~~FALSE~~~04
Consid.Bloq.~BA1_CONSID~~0009~cBA1_CONSID~FALSE~FALSE~1~G~001~~~~U=Usuario;F=Familia;S=SubContrato~~~~~~~FALSE~~~74
Cor Natural~BA1_CORNAT~~0009~cBA1_CORNAT~FALSE~FALSE~1~G~001~~~~1=Indigena;2=Branca;3=Negra;4=Amarela;5=Parda;6=Nao Informado~~~~~~~FALSE~~~77
CPF Mãe~BA1_CPFMAE~~0009~cBA1_CPFMAE~TRUE~FALSE~11~C~001~~~~~~~~~~~FALSE~~~34
CPF Pai~BA1_CPFPAI~~0009~cBA1_CPFPAI~TRUE~FALSE~11~C~001~~~~~~~~~~~FALSE~~~57
CPF Preposto~BA1_CPFPRE~~0009~cBA1_CPFPRE~TRUE~FALSE~11~C~001~~~~~~~~~~~FALSE~~~33
CPF~BA1_CPFUSR~~0009~cBA1_CPFUSR~TRUE~FALSE~11~C~001~validaCmp(this, 'cpf','CPF Inválido')~~~~~~~~~~TRUE~~~04
DDD~BA1_DDD~~0009~cBA1_DDD~TRUE~FALSE~3~C~001~~~~~~~~~~~TRUE~~~19
Descr. Bloq.~BA1_DESBLO~~0009~cBA1_DESBLO~FALSE~FALSE~30~C~001~~~~~~~~~~~FALSE~~~73
Desc. Função~BA1_DESCFU~~0009~cBA1_DESCFU~FALSE~FALSE~40~C~001~~~~~~~~~~~FALSE~~~84
Descrição~BA1_DESCIV~~0009~cBA1_DESCIV~FALSE~FALSE~30~C~001~~~~~~~~~~~FALSE~~~27
Desc Escolar~BA1_DESESC~~0009~cBA1_DESESC~FALSE~FALSE~30~C~001~~~~~~~~~~~FALSE~~~D2
Descrição~BA1_DESGRA~~0009~cBA1_DESGRA~FALSE~FALSE~30~C~001~~~~~~~~~~~FALSE~~~29
Descr. Plano~BA1_DESPLA~~0009~cBA1_DESPLA~FALSE~FALSE~30~C~001~~~~~~~~~~~FALSE~~~38
Descr. Prof.~BA1_DESPRF~~0009~cBA1_DESPRF~FALSE~FALSE~60~C~001~~~~~~~~~~~FALSE~~~54
Descr. Setor~BA1_DESSET~~0009~cBA1_DESSET~FALSE~FALSE~30~C~001~~~~~~~~~~~FALSE~~~87
Descrição~BA1_DESUSU~~0009~cBA1_DESUSU~FALSE~FALSE~30~C~001~~~~~~~~~~~FALSE~~~25
Dígito~BA1_DIGITO~~0009~cBA1_DIGITO~FALSE~FALSE~1~C~001~~~~~~~~~~~FALSE~~~10
RG~BA1_DRGUSR~~0009~cBA1_DRGUSR~TRUE~FALSE~11~C~001~~~~~~~~~~~TRUE~~~05
E-mail~BA1_EMAIL~~0009~cBA1_EMAIL~TRUE~FALSE~30~C~001~validaCmp(this,'email','Email Inválido');~~~~~~~~~~TRUE~~~11
Emitir Cart.~BA1_EMICAR~~0009~cBA1_EMICAR~TRUE~FALSE~1~G~001~~~~0=Nunca Emitir;1=Cad. Alterado;2=Cartao Preparado;3=Cartao Gerado~~~~~~~FALSE~~~41
Endereço~BA1_ENDERE~~0009~cBA1_ENDERE~TRUE~FALSE~40~C~001~~~~~~~~~~~TRUE~~~15
Cód.Equipe~BA1_EQUIPE~~0009~cBA1_EQUIPE~TRUE~FALSE~3~C~001~~~~~~~~~~~FALSE~~~C3
Escolaridade~BA1_ESCOLA~~0009~cBA1_ESCOLA~TRUE~FALSE~2~C~001~~~~~~~~~~~TRUE~~~D1
Estado~BA1_ESTADO~~0009~cBA1_ESTADO~TRUE~FALSE~2~G~001~~~~#PLSCBOXGEN('SX5','X5_CHAVE|X5_CHAVE','X5_TABELA="12"')~~~carregaCid("cBA1_ESTADO", "cBA1_CODMUN")~~~~TRUE~~~13
Estado Civil~BA1_ESTCIV~~0009~cBA1_ESTCIV~TRUE~FALSE~1~G~001~~~~#PLSCBOXGEN('SX5','X5_CHAVE|X5_DESCRI','X5_TABELA="33"')~~~~~~~TRUE~~~07
Estado Nasc.~BA1_ESTNAS~~0009~cBA1_ESTNAS~FALSE~FALSE~2~C~001~~~~~~~~~~~FALSE~~~23
Fx Cobrada~BA1_FAICOB~~0009~cBA1_FAICOB~FALSE~FALSE~3~C~001~~~~~~~~~~~FALSE~~~E8
Filial~BA1_FILIAL~~0009~cBA1_FILIAL~TRUE~FALSE~8~C~001~~~~~~~~~~~FALSE~~~D9
Grau Parent.~BA1_GRAUPA~~0009~cBA1_GRAUPA~TRUE~FALSE~2~G~001~~~~#PLSCBOXGEN('BRP','BRP_CODIGO|BRP_DESCRI')~~~~~~~TRUE~~~08
Arq Importad~BA1_IMPORT~~0009~cBA1_IMPORT~FALSE~FALSE~20~C~001~~~~~~~~~~~FALSE~~~C0
Ind Reajuste~BA1_INDREA~~0009~cBA1_INDREA~TRUE~FALSE~6~C~001~~~~~~~~~~~FALSE~~~67
Consid. Ans~BA1_INFANS~~0009~cBA1_INFANS~TRUE~FALSE~1~G~001~~~~1=Sim;0=Nao~~~~~~~FALSE~~~B5
Inf.Cob.~BA1_INFCOB~~0009~cBA1_INFCOB~FALSE~FALSE~1~G~001~~~~1=Sim;0=Nao~~~~~~~FALSE~~~A0
Inf.Grp.Cob.~BA1_INFGCB~~0009~cBA1_INFGCB~FALSE~FALSE~1~G~001~~~~1=Sim;0=Nao~~~~~~~FALSE~~~A1
Inf.Pré-Exis~BA1_INFPRE~~0009~cBA1_INFPRE~FALSE~FALSE~1~G~001~~~~1=Sim;0=Nao~~~~~~~FALSE~~~A2
Consid. SIB~BA1_INFSIB~~0009~cBA1_INFSIB~TRUE~FALSE~1~G~001~~~~1=Sim;0=Nao~~~~~~~FALSE~~~B4
Insalubre ?~BA1_INSALU~~0009~cBA1_INSALU~FALSE~FALSE~1~G~001~~~~0=Nao;1=Sim~~~~~~~FALSE~~~85
Internado ?~BA1_INTERD~~0009~cBA1_INTERD~FALSE~FALSE~1~G~001~~~~0=Nao;1=Sim~~~~~~~FALSE~~~75
Foi Cobrado?~BA1_JACOBR~~0009~cBA1_JACOBR~FALSE~FALSE~1~G~001~~~~1=Sim;0=Nao~~~~~~~FALSE~~~95
ANS~BA1_LOCANS~~0009~cBA1_LOCANS~TRUE~FALSE~1~G~001~~~~1=Origem;2=Destino~~~~~~~FALSE~~~B3
Atendimento~BA1_LOCATE~~0009~cBA1_LOCATE~TRUE~FALSE~1~G~001~~~~1=Origem;2=Destino~~~~~~~FALSE~~~B0
